ts,datetime_utc,equity,B&H BTC (OOS),B&H BTC filtrado (OOS),Equiponderado (OOS)
1628157599999,2021-08-05 09:59,10000,9147.3514350920000000,10000.00000000,9782.2108938828000000
1628161199999,2021-08-05 10:59,10000,9148.0704083990000000,10000.00000000,9839.6684919696000000
1628164799999,2021-08-05 11:59,10000,9139.6423099340000000,10000.00000000,9842.0157223896000000
1628168399999,2021-08-05 12:59,10000,9146.7262409120000000,10000.00000000,9835.7832998508000000
1628171999999,2021-08-05 13:59,10000,9147.0604793390000000,10000.00000000,9914.9931399216000000
1628175599999,2021-08-05 14:59,10000,9378.7550378540000000,10000.00000000,10103.7175206276000000
1628179199999,2021-08-05 15:59,10000,9317.9741405930000000,10000.00000000,10004.0227535892000000
1628182799999,2021-08-05 16:59,10000,9555.9591143960000000,10000.00000000,10105.0230449964000000
1628186399999,2021-08-05 17:59,10000,9788.5481815070000000,10000.00000000,10238.6410448448000000
1628189999999,2021-08-05 18:59,10000,9820.5316730000000000,10000.00000000,10216.3975693860000000
1628193599999,2021-08-05 19:59,10000,9785.0014068320000000,10000.00000000,10182.9263313288000000
1628197199999,2021-08-05 20:59,10000,9830.1476404070000000,10000.00000000,10234.4704815828000000
1628200799999,2021-08-05 21:59,10000,9837.6114970790000000,10000.00000000,10268.1765429816000000
1628204399999,2021-08-05 22:59,10000,9841.5478158200000000,10000.00000000,10245.6351904980000000
1628207999999,2021-08-05 23:59,10000,9825.9323888780000000,10000.00000000,10245.5491274472000000
1628211599999,2021-08-06 00:59,10000,9633.4519330070000000,10000.00000000,10124.3057306088000000
1628215199999,2021-08-06 01:59,10000,9762.0014747870000000,10000.00000000,10190.0680364748000000
1628218799999,2021-08-06 02:59,10000,9700.5328639280000000,10000.00000000,10104.0273428952000000
1628222399999,2021-08-06 03:59,10000,9671.3194635710000000,10000.00000000,10084.5627437784000000
1628225999999,2021-08-06 04:59,10000,9658.9406188070000000,10000.00000000,10092.3382900488000000
1628229599999,2021-08-06 05:59,10000,9751.8011912810000000,10000.00000000,10156.3952134044000000
