ts,datetime_utc,equity,B&H BTC filtrado (OOS),B&H ETH (OOS)
1628308799999,2021-08-07 03:59,10720.4928684720000000,11200.8424051120000000,11578.7889981440000000
1628323199999,2021-08-07 07:59,10767.7503796560000000,11279.6062983760000000,11660.2107269120000000
1628337599999,2021-08-07 11:59,11110.5962965500000000,11851.0261325500000000,12250.9127456000000000
1628351999999,2021-08-07 15:59,11059.0114260570000000,11765.0498478970000000,12162.0352480640000000
1628366399999,2021-08-07 19:59,11040.8090416620000000,11734.7120111020000000,12130.6736810240000000
1628380799999,2021-08-07 23:59,11236.0897165110000000,12060.1854828310000000,12467.1300398720000000
1628395199999,2021-08-08 03:59,11143.6124453520000000,11906.0540075920000000,12307.7974999040000000
1628409599999,2021-08-08 07:59,11184.6422225040000000,11974.4381629840000000,12378.4892334080000000
1628423999999,2021-08-08 11:59,11100.9799425300000000,11834.9985961300000000,12234.3443705600000000
1628438399999,2021-08-08 15:59,10939.4938832370000000,11565.8504666770000000,11956.1140154240000000
1628452799999,2021-08-08 19:59,10833.4163399640000000,11389.0514756440000000,11773.3490593280000000
1628467199999,2021-08-08 23:59,10896.1744979850000000,11493.6502311850000000,11881.4774307200000000
1628481599999,2021-08-09 03:59,10750.6927993110000000,11251.1765016310000000,11630.8215854720000000
1628495999999,2021-08-09 07:59,10741.0764452910000000,11235.1489652110000000,11614.2532104320000000
1628510399999,2021-08-09 11:59,11174.5221547020000000,11957.5710889420000000,12361.0529911040000000
1628524799999,2021-08-09 15:59,11250.5142475410000000,12084.2267874610000000,12491.9826024320000000
1628539199999,2021-08-09 19:59,11207.3093426940000000,12012.2173559740000000,12417.5432602880000000
1628553599999,2021-08-09 23:59,11236.5705342120000000,12060.9868596520000000,12467.9584586240000000
1628567999999,2021-08-10 03:59,11133.2405206590000000,11888.7671647390000000,12289.9273239680000000
1628582399999,2021-08-10 07:59,11192.3582018010000000,11987.2983529210000000,12391.7833819520000000
1628596799999,2021-08-10 11:59,11150.5957500570000000,11917.6930518970000000,12319.8292960640000000
1628611199999,2021-08-10 15:59,11146.1997025050000000,11910.3661781050000000,12312.2551817600000000
1628625599999,2021-08-10 19:59,11195.7926139510000000,11993.0224730710000000,12397.7006587520000000
1628639999999,2021-08-10 23:59,11193.3885254460000000,11989.0155889660000000,12393.5585649920000000
1628654399999,2021-08-11 03:59,11233.3421867910000000,12055.6061867110000000,12462.3962184320000000
1628668799999,2021-08-11 07:59,11399.6364230940000000,12332.7680843740000000,12748.9107610880000000
1628683199999,2021-08-11 11:59,11359.9117225590000000,12266.5590946390000000,12680.4675927680000000
1628697599999,2021-08-11 15:59,11430.5003402820000000,12384.2088441220000000,12802.0873552640000000
1628711999999,2021-08-11 19:59,11440.6433041650000000,12401.1140789650000000,12819.5630460800000000
1628726399999,2021-08-11 23:59,11236.5247420500000000,12060.9105380500000000,12467.8795616000000000
1628740799999,2021-08-12 03:59,11354.3250787950000000,12257.2478591950000000,12670.8421558400000000
1628755199999,2021-08-12 07:59,11193.3198372030000000,11988.9011065630000000,12393.4402194560000000
1628769599999,2021-08-12 11:59,11085.0442701540000000,11808.4386786340000000,12206.8882062080000000
1628783999999,2021-08-12 15:59,10937.1813790560000000,11561.9962257760000000,11952.1297157120000000
1628798399999,2021-08-12 19:59,10980.2031152550000000,11633.7003708550000000,12026.2534697600000000
1628812799999,2021-08-12 23:59,10974.2730302760000000,11623.8167233960000000,12016.0363051520000000
1628827199999,2021-08-13 03:59,11071.0318685820000000,11785.0842684220000000,12182.7457168640000000
1628841599999,2021-08-13 07:59,11379.6023522190000000,12299.3773834990000000,12714.3933130880000000
1628855999999,2021-08-13 11:59,11358.2861008080000000,12263.8496777680000000,12677.6667484160000000
1628870399999,2021-08-13 15:59,11359.1103597240000000,12265.2234666040000000,12679.0868948480000000
1628884799999,2021-08-13 19:59,11384.1586723380000000,12306.9713828980000000,12722.2435669760000000
1628899199999,2021-08-13 23:59,11607.0291247920000000,12678.4286198320000000,13106.2353827840000000
1628913599999,2021-08-14 03:59,11545.5989394690000000,12576.0431907490000000,13000.3950250880000000
1628927999999,2021-08-14 07:59,11572.8452758590000000,12621.4545439390000000,13047.3387543680000000
1628942399999,2021-08-14 11:59,11429.4471205560000000,12382.4534472760000000,12800.2727237120000000
1628956799999,2021-08-14 15:59,11488.8624507510000000,12481.4807258710000000,12902.6416123520000000
1628971199999,2021-08-14 19:59,11469.6755348730000000,12449.5019746330000000,12869.5837592960000000
1628985599999,2021-08-14 23:59,11471.5759095960000000,12452.6693211160000000,12872.8579857920000000
1628999999999,2021-08-15 03:59,11435.9953997220000000,12393.3674363620000000,12811.5549981440000000
1629014399999,2021-08-15 07:59,11238.8143501500000000,12064.7266181500000000,12471.8244128000000000
1629028799999,2021-08-15 11:59,11236.6392224550000000,12061.1013420550000000,12468.0768041600000000
1629043199999,2021-08-15 15:59,11227.8242312700000000,12046.4094336700000000,12452.8891270400000000
1629057599999,2021-08-15 19:59,11345.0063738280000000,12241.7164131880000000,12654.7866114560000000
1629071999999,2021-08-15 23:59,11572.1583934290000000,12620.3097199090000000,13046.1552990080000000
1629086399999,2021-08-16 03:59,11466.4929796140000000,12444.1976232940000000,12864.1004161280000000
1629100799999,2021-08-16 07:59,11501.3408148960000000,12502.2783624160000000,12924.1410513920000000
1629115199999,2021-08-16 11:59,11533.6242891060000000,12556.0850918260000000,12979.7634533120000000
1629129599999,2021-08-16 15:59,11381.5485191040000000,12302.6210515840000000,12717.7464366080000000
1629143999999,2021-08-16 19:59,11273.9598344850000000,12123.3034476850000000,12532.3778787200000000
1629158399999,2021-08-16 23:59,11204.5389168930000000,12007.5998990530000000,12412.7699903360000000
1629172799999,2021-08-17 03:59,11314.8064429890000000,12191.3823166690000000,12602.7540241280000000
1629187199999,2021-08-17 07:59,11260.5656271000000000,12100.9793791000000000,12509.3004992000000000
1629201599999,2021-08-17 11:59,11459.0975454510000000,12431.8716845710000000,12851.3585467520000000
1629215999999,2021-08-17 15:59,11248.7054571420000000,12081.2120841820000000,12488.8661699840000000
1629230399999,2021-08-17 19:59,11136.7207249710000000,11894.5676064910000000,12295.9234977920000000
1629244799999,2021-08-17 23:59,10895.8768489320000000,11493.1541407720000000,11880.9646000640000000
1629259199999,2021-08-18 03:59,10983.2253979470000000,11638.7375965870000000,12031.4606733440000000
1629273599999,2021-08-18 07:59,10938.5780399970000000,11564.3240346370000000,11954.5360749440000000
1629287999999,2021-08-18 11:59,10868.6763047040000000,11447.8191091840000000,11834.0997678080000000
1629302399999,2021-08-18 15:59,11123.7157509630000000,11872.8922715230000000,12273.5167429760000000
1629316799999,2021-08-18 19:59,10939.5854675610000000,11566.0031098810000000,11956.2718094720000000
1629331199999,2021-08-18 23:59,10902.3564398550000000,11503.9536474550000000,11892.1285289600000000
1629345599999,2021-08-19 03:59,10793.4626786190000000,11322.4608778990000000,11704.5114058880000000
1629359999999,2021-08-19 07:59,10858.4417564970000000,11430.7612311370000000,11816.4662829440000000
1629374399999,2021-08-19 11:59,10808.1161704590000000,11346.8837905390000000,11729.7584535680000000
1629388799999,2021-08-19 15:59,11023.9804221270000000,11706.6638223670000000,12101.6790247040000000
1629403199999,2021-08-19 19:59,11206.9430053980000000,12011.6067831580000000,12416.9120840960000000
1629417599999,2021-08-19 23:59,11290.6052853720000000,12151.0463500120000000,12561.0569469440000000
1629431999999,2021-08-20 03:59,11367.7879744230000000,12279.6864101830000000,12694.0378808960000000
1629446399999,2021-08-20 07:59,11364.9488603790000000,12274.9544708590000000,12689.1462654080000000
1629460799999,2021-08-20 11:59,11336.8782650730000000,12228.1693288330000000,12640.7823896960000000
1629475199999,2021-08-20 15:59,11517.8717853780000000,12529.8304607380000000,12952.6228770560000000
1629489599999,2021-08-20 19:59,11447.7410892750000000,12412.9439272750000000,12831.7920848000000000
1629503999999,2021-08-20 23:59,11521.1688210420000000,12535.3256160820000000,12958.3034627840000000
1629518399999,2021-08-21 03:59,11501.9819051640000000,12503.3468648440000000,12925.2456097280000000
1629532799999,2021-08-21 07:59,11541.1799958360000000,12568.6781561560000000,12992.7814622720000000
1629547199999,2021-08-21 11:59,11440.5517198410000000,12400.9614357610000000,12819.4052520320000000
1629561599999,2021-08-21 15:59,11490.0301508820000000,12483.4269267220000000,12904.6534864640000000
1629575999999,2021-08-21 19:59,11366.8263390210000000,12278.0836565410000000,12692.3810433920000000
1629590399999,2021-08-21 23:59,11380.6097797830000000,12301.0564587430000000,12716.1290476160000000
1629604799999,2021-08-22 03:59,11386.5169686810000000,12310.9019454010000000,12726.3067637120000000
1629619199999,2021-08-22 07:59,11468.5307308230000000,12447.5939345830000000,12867.6113336960000000
1629633599999,2021-08-22 11:59,11454.5183292510000000,12424.2395243710000000,12843.4688443520000000
1629647999999,2021-08-22 15:59,11284.6980964740000000,12141.2008633540000000,12550.8792308480000000
1629662399999,2021-08-22 19:59,11270.2964615250000000,12117.1977195250000000,12526.0661168000000000
1629676799999,2021-08-22 23:59,11413.9693698000000000,12356.6567458000000000,12773.6055296000000000
1629691199999,2021-08-23 03:59,11648.0131097820000000,12746.7364536220000000,13176.8482192640000000
1629705599999,2021-08-23 07:59,11610.5551212660000000,12684.3053831860000000,13112.3104536320000000
1629719999999,2021-08-23 11:59,11654.3324281380000000,12757.2688346980000000,13187.7360085760000000
1629734399999,2021-08-23 15:59,11615.4090904380000000,12692.3954729980000000,13120.6735381760000000
1629748799999,2021-08-23 19:59,11577.9511019220000000,12629.9644025620000000,13056.1357725440000000
1629763199999,2021-08-23 23:59,11604.6479323680000000,12674.4598965280000000,13102.1327375360000000
1629777599999,2021-08-24 03:59,11611.6312370730000000,12686.0989408330000000,13114.1645336960000000
1629791999999,2021-08-24 07:59,11662.6208094600000000,12771.0830446600000000,13202.0163699200000000
1629806399999,2021-08-24 11:59,11608.6089543810000000,12681.0617151010000000,13108.9573301120000000
1629820799999,2021-08-24 15:59,11353.3863394740000000,12255.6832663540000000,12669.2247668480000000
1629835199999,2021-08-24 19:59,11366.8950272640000000,12278.1981389440000000,12692.4993889280000000
1629849599999,2021-08-24 23:59,11259.6955760220000000,12099.5292686620000000,12507.8014557440000000
1629863999999,2021-08-25 03:59,11269.7240595000000000,12116.2436995000000000,12525.0799040000000000
1629878399999,2021-08-25 07:59,11289.4146891600000000,12149.0619883600000000,12559.0056243200000000
1629892799999,2021-08-25 11:59,11188.8551014080000000,11981.4597503680000000,12385.7477596160000000
1629907199999,2021-08-25 15:59,11366.2768330770000000,12277.1677973170000000,12691.4342791040000000
1629921599999,2021-08-25 19:59,11360.1635794500000000,12266.9788634500000000,12680.9015264000000000
1629935999999,2021-08-25 23:59,11388.4860316470000000,12314.1837742870000000,12729.6993357440000000
1629950399999,2021-08-26 03:59,11209.8279116040000000,12016.4150440840000000,12421.8825966080000000
1629964799999,2021-08-26 07:59,11109.8178297960000000,11849.7286653160000000,12249.5714961920000000
1629979199999,2021-08-26 11:59,11069.4749350740000000,11782.4893339540000000,12180.0632180480000000
1629993599999,2021-08-26 15:59,11108.9248826370000000,11848.2403940770000000,12248.0330042240000000
1630007999999,2021-08-26 19:59,11117.9688346320000000,11863.3139104720000000,12263.6151664640000000
1630022399999,2021-08-26 23:59,11082.4341169200000000,11804.0883473200000000,12202.3910758400000000
1630036799999,2021-08-27 03:59,11084.8611015060000000,11808.1333922260000000,12206.5726181120000000
1630051199999,2021-08-27 07:59,11160.0747275910000000,11933.4916235110000000,12336.1609800320000000
1630065599999,2021-08-27 11:59,11223.3137033130000000,12038.8917558730000000,12445.1177701760000000
1630079999999,2021-08-27 15:59,11416.1902896570000000,12360.3583434970000000,12777.4320352640000000
1630094399999,2021-08-27 19:59,11401.0559801160000000,12335.1340540360000000,12751.3565688320000000
1630108799999,2021-08-27 23:59,11495.1359769450000000,12491.9367853450000000,12913.4505046400000000
1630123199999,2021-08-28 03:59,11428.7602381260000000,12381.3086232460000000,12799.0892683520000000
1630137599999,2021-08-28 07:59,11396.0188422960000000,12326.7386778160000000,12742.6778961920000000
1630151999999,2021-08-28 11:59,11377.8851461440000000,12296.5153234240000000,12711.4346746880000000
1630166399999,2021-08-28 15:59,11432.6296758150000000,12387.7577986150000000,12805.7560668800000000
1630180799999,2021-08-28 19:59,11396.2020109440000000,12327.0439642240000000,12742.9934842880000000
1630195199999,2021-08-28 23:59,11428.8060302880000000,12381.3849448480000000,12799.1681653760000000
1630209599999,2021-08-29 03:59,11281.8131902680000000,12136.3926024280000000,12545.9087183360000000
1630223999999,2021-08-29 07:59,11341.3887930300000000,12235.6870066300000000,12648.5537465600000000
1630238399999,2021-08-29 11:59,11285.3620828230000000,12142.3075265830000000,12552.0232376960000000
1630252799999,2021-08-29 15:59,11297.1764606190000000,12161.9984998990000000,12572.3786698880000000
1630267199999,2021-08-29 19:59,11373.2830338630000000,12288.8450024230000000,12703.5055237760000000
1630281599999,2021-08-29 23:59,11380.7013641070000000,12301.2091019470000000,12716.2868416640000000
1630295999999,2021-08-30 03:59,11239.1348952840000000,12065.2608693640000000,12472.3766919680000000
1630310399999,2021-08-30 07:59,11281.4239568910000000,12135.7438688110000000,12545.2380936320000000
1630324799999,2021-08-30 11:59,11298.3212646690000000,12163.9065399490000000,12574.3510954880000000
1630339199999,2021-08-30 15:59,11367.3529488840000000,12278.9613549640000000,12693.2883591680000000
1630353599999,2021-08-30 19:59,11650.1653413960000000,12750.3235689160000000,13180.5563793920000000
1630367999999,2021-08-30 23:59,11394.8282460840000000,12324.7543161640000000,12740.6265735680000000
1630382399999,2021-08-31 03:59,11413.4656560180000000,12355.8172081780000000,12772.7376623360000000
1630396799999,2021-08-31 07:59,11688.9970947720000000,12815.0442874120000000,13247.4610557440000000
1630411199999,2021-08-31 11:59,11853.4596445950000000,13089.1533209950000000,13530.8197174400000000
1630425599999,2021-08-31 15:59,11754.2738217030000000,12923.8407310630000000,13359.9287634560000000
1630439999999,2021-08-31 19:59,11817.6272778300000000,13029.4316674300000000,13469.0827961600000000
1630454399999,2021-08-31 23:59,11851.7424385200000000,13086.2912609200000000,13527.8610790400000000
1630468799999,2021-09-01 03:59,11881.3928634150000000,13135.7094982150000000,13578.9469020800000000
1630483199999,2021-09-01 07:59,12052.4494845660000000,13420.8088424860000000,13873.6667352320000000
1630497599999,2021-09-01 11:59,12084.8016470190000000,13474.7300542990000000,13929.4074826880000000
1630511999999,2021-09-01 15:59,12198.2975205360000000,13663.8931448560000000,14124.9537566720000000
1630526399999,2021-09-01 19:59,12501.7850741910000000,14169.7145621110000000,14647.8437832320000000
1630540799999,2021-09-01 23:59,12762.1364112420000000,14603.6410302820000000,15096.4128131840000000
1630555199999,2021-09-02 03:59,12616.7234008110000000,14361.2817831310000000,14845.8753134720000000
1630569599999,2021-09-02 07:59,12548.2641186210000000,14247.1809881410000000,14727.9242625920000000
1630583999999,2021-09-02 11:59,12610.5643550220000000,14351.0165276620000000,14835.2636637440000000
1630598399999,2021-09-02 15:59,12600.6961441110000000,14334.5692224310000000,14818.2613550720000000
1630612799999,2021-09-02 19:59,12663.8435355090000000,14439.8167115890000000,14927.0603511680000000
1630627199999,2021-09-02 23:59,12668.2624791420000000,14447.1817461820000000,14934.6739139840000000
1630641599999,2021-09-03 03:59,12716.3671453230000000,14527.3575890830000000,15017.5552376960000000
1630655999999,2021-09-03 07:59,12695.9667371520000000,14493.3563153920000000,14982.4066135040000000
1630670399999,2021-09-03 11:59,13052.1381731880000000,15086.9857357480000000,15596.0676661760000000
1630684799999,2021-09-03 15:59,13087.2149692800000000,15145.4480828800000000,15656.5027865600000000
1630699199999,2021-09-03 19:59,13030.0892471850000000,15050.2368843850000000,15558.0787491200000000
1630713599999,2021-09-03 23:59,13016.9468966910000000,15028.3325846110000000,15535.4353032320000000
1630727999999,2021-09-04 03:59,12970.3533718560000000,14950.6753545760000000,15455.1575813120000000
1630742399999,2021-09-04 07:59,12968.0408676750000000,14946.8211136750000000,15451.1732816000000000
1630756799999,2021-09-04 11:59,12899.6731698090000000,14832.8729618890000000,15333.3800247680000000
1630771199999,2021-09-04 15:59,12970.2617875320000000,14950.5227113720000000,15454.9997872640000000
1630785599999,2021-09-04 19:59,12834.4651311210000000,14724.1910006410000000,15221.0306625920000000
1630799999999,2021-09-04 23:59,12896.5364067120000000,14827.6449321520000000,15327.9755786240000000
1630814399999,2021-09-05 03:59,12803.7614865000000000,14673.0173665000000000,15168.1302080000000000
1630828799999,2021-09-05 07:59,12862.6273107510000000,14771.1287858710000000,15269.5523323520000000
1630843199999,2021-09-05 11:59,12985.9227069360000000,14976.6246992560000000,15481.9825694720000000
1630857599999,2021-09-05 15:59,12947.2741222080000000,14912.2092671680000000,15415.3934812160000000
1630871999999,2021-09-05 19:59,12994.8750746070000000,14991.5455724470000000,15497.4069376640000000
1630886399999,2021-09-05 23:59,13044.8343233490000000,15074.8124402290000000,15583.4835908480000000
1630900799999,2021-09-06 03:59,12941.0921803380000000,14901.9058508980000000,15404.7423829760000000
1630915199999,2021-09-06 07:59,13029.8831824560000000,15049.8934371760000000,15557.7237125120000000
1630929599999,2021-09-06 11:59,12940.6113626370000000,14901.1044740770000000,15403.9139642240000000
1630943999999,2021-09-06 15:59,12986.8843423380000000,14978.2274528980000000,15483.6394069760000000
1630958399999,2021-09-06 19:59,13016.2371181800000000,15027.1495997800000000,15534.2123993600000000
1630972799999,2021-09-06 23:59,12990.9827408370000000,14985.0582362770000000,15490.7006906240000000
1630987199999,2021-09-07 03:59,12960.9888747270000000,14935.0675869670000000,15439.0231399040000000
1631001599999,2021-09-07 07:59,12892.7127611850000000,14821.2720783850000000,15321.3876771200000000
1631015999999,2021-09-07 11:59,12584.3712383580000000,14307.3605713180000000,14790.1345660160000000
1631030399999,2021-09-07 15:59,11905.5482288700000000,13175.9691432700000000,13620.5650822400000000
1631044799999,2021-09-07 19:59,11812.1322183900000000,13020.2730751900000000,13459.6151532800000000
1631059199999,2021-09-07 23:59,11864.0376340170000000,13106.7836110570000000,13549.0449299840000000
1631073599999,2021-09-08 03:59,11854.3067995920000000,13090.5652706320000000,13532.2793123840000000
1631087999999,2021-09-08 07:59,11460.2652455820000000,12433.8178854220000000,12853.3704208640000000
1631102399999,2021-09-08 11:59,11799.2188287060000000,12998.7503834260000000,13437.3661925120000000
1631116799999,2021-09-08 15:59,11829.1897987350000000,13048.7028719350000000,13489.0042947200000000
1631131199999,2021-09-08 19:59,12066.8282234340000000,13444.7738255140000000,13898.4404007680000000
1631145599999,2021-09-08 23:59,12011.5570839000000000,13352.6536519000000000,13803.2116928000000000
1631159999999,2021-09-09 03:59,11944.8836960280000000,13241.5293993880000000,13688.3376258560000000
1631174399999,2021-09-09 07:59,12012.5187193020000000,13354.2564055420000000,13804.8685303040000000
1631188799999,2021-09-09 11:59,11968.0316339190000000,13280.1099691990000000,13728.2200714880000000
1631203199999,2021-09-09 15:59,12068.2248843750000000,13447.1016343750000000,13900.8467600000000000
1631217599999,2021-09-09 19:59,11930.6881258080000000,13217.8697027680000000,13663.8795484160000000
1631231999999,2021-09-09 23:59,11841.9658119330000000,13069.9965988930000000,13511.0165644160000000
1631246399999,2021-09-10 03:59,11933.7562006620000000,13222.9832501020000000,13669.1656490240000000
1631260799999,2021-09-10 07:59,11792.0294592720000000,12986.7678919120000000,13424.9793597440000000
1631275199999,2021-09-10 11:59,11788.1371255020000000,12980.2805557420000000,13418.2731127040000000
1631289599999,2021-09-10 15:59,11553.6125678190000000,12589.3994710990000000,13014.2020042880000000
1631303999999,2021-09-10 19:59,11581.7060592060000000,12636.2227739260000000,13062.6053285120000000
1631318399999,2021-09-10 23:59,11347.2501897660000000,12245.4561716860000000,12658.6525656320000000
1631332799999,2021-09-11 03:59,11422.2806472030000000,12370.5091165630000000,12787.9253394560000000
1631347199999,2021-09-11 07:59,11436.9341390430000000,12394.9320292030000000,12813.1723871360000000
1631361599999,2021-09-11 11:59,11540.1725682720000000,12566.9990809120000000,12991.0457277440000000
1631375999999,2021-09-11 15:59,11581.1107611000000000,12635.2305931000000000,13061.5796672000000000
1631390399999,2021-09-11 19:59,11552.1472186350000000,12586.9571798350000000,13011.6772995200000000
1631404799999,2021-09-11 23:59,11480.8488224010000000,12468.1244455210000000,12888.8346331520000000
1631419199999,2021-09-12 03:59,11618.9808790740000000,12698.3485579540000000,13126.8275060480000000
1631433599999,2021-09-12 07:59,11603.9610499380000000,12673.3150724980000000,13100.9492821760000000
1631447999999,2021-09-12 11:59,11872.0283662860000000,13120.1017306060000000,13562.8124606720000000
1631462399999,2021-09-12 15:59,11822.7788960550000000,13038.0178476550000000,13477.9587113600000000
1631476799999,2021-09-12 19:59,11799.9743993790000000,13000.0096898590000000,13438.6679934080000000
1631491199999,2021-09-12 23:59,11794.5251321010000000,12990.9274192210000000,13429.2792475520000000
1631505599999,2021-09-13 03:59,11459.0746493700000000,12431.8335237700000000,12851.3190982400000000
1631519999999,2021-09-13 07:59,11335.1381629170000000,12225.2691079570000000,12637.7843027840000000
1631534399999,2021-09-13 11:59,11444.2837810440000000,12407.1816463240000000,12825.8353594880000000
1631548799999,2021-09-13 15:59,11332.9630352220000000,12221.6438318620000000,12634.0366941440000000
1631563199999,2021-09-13 19:59,11449.8933208890000000,12416.5310425690000000,12835.5002449280000000
1631577599999,2021-09-13 23:59,11522.3823133350000000,12537.3481385350000000,12960.3942339200000000
1631591999999,2021-09-14 03:59,11536.0741697730000000,12560.1682975330000000,12983.9844440960000000
1631606399999,2021-09-14 07:59,11583.0798240660000000,12638.5124219860000000,13064.9722392320000000
1631620799999,2021-09-14 11:59,11624.6362110810000000,12707.7742758010000000,13136.5712885120000000
1631635199999,2021-09-14 15:59,11758.1890515540000000,12930.3662280340000000,13366.6744590080000000
1631649599999,2021-09-14 19:59,11670.6573338910000000,12784.4774858110000000,13215.8627976320000000
1631663999999,2021-09-14 23:59,11863.5797123970000000,13106.0203950370000000,13548.2559597440000000
1631678399999,2021-09-15 03:59,11776.1624751390000000,12960.3224568190000000,13397.6415409280000000
1631692799999,2021-09-15 07:59,11794.4793399390000000,12990.8510976190000000,13429.2003505280000000
1631707199999,2021-09-15 11:59,11809.5220651560000000,13015.9227438760000000,13455.1180229120000000
1631721599999,2021-09-15 15:59,12009.5880209340000000,13349.3718230140000000,13799.8191207680000000
1631735999999,2021-09-15 19:59,12092.7465871260000000,13487.9718522460000000,13943.0961163520000000
1631750399999,2021-09-15 23:59,12273.8316917550000000,13789.7856273550000000,14255.0943977600000000
1631764799999,2021-09-16 03:59,12112.0937755710000000,13520.2177290910000000,13976.4301089920000000
1631779199999,2021-09-16 07:59,12320.8373460480000000,13868.1297518080000000,14336.0821928960000000
1631793599999,2021-09-16 11:59,12286.9740422490000000,13811.6899271290000000,14277.7378436480000000
1631807999999,2021-09-16 15:59,12284.4783694200000000,13807.5303998200000000,14273.4379558400000000
1631822399999,2021-09-16 19:59,12157.8630414900000000,13596.5011702900000000,14055.2876844800000000
1631836799999,2021-09-16 23:59,12169.4942506380000000,13615.8868571980000000,14075.3275285760000000
1631851199999,2021-09-17 03:59,12158.1606905430000000,13596.9972607030000000,14055.8005151360000000
1631865599999,2021-09-17 07:59,12059.9365030530000000,13433.2874244130000000,13886.5663986560000000
1631879999999,2021-09-17 11:59,11897.1453671430000000,13161.9641293030000000,13606.0874783360000000
1631894399999,2021-09-17 15:59,11901.1521813180000000,13168.6422694780000000,13612.9909679360000000
1631908799999,2021-09-17 19:59,11839.9509568050000000,13066.6384484050000000,13507.5450953600000000
1631923199999,2021-09-17 23:59,11784.4508564610000000,12974.1366667810000000,13411.9219022720000000
1631937599999,2021-09-18 03:59,11902.6175305020000000,13171.0845607420000000,13615.5156727040000000
1631951999999,2021-09-18 07:59,12020.7384123810000000,13367.9561331010000000,13819.0305461120000000
1631966399999,2021-09-18 11:59,12005.8330636500000000,13343.1134516500000000,13793.3495648000000000
1631980799999,2021-09-18 15:59,11955.7135423410000000,13259.5794582610000000,13706.9967720320000000
1631995199999,2021-09-18 19:59,11888.1929994720000000,13147.0432561120000000,13590.6631101440000000
1632009599999,2021-09-18 23:59,11866.4875146840000000,13110.8668167640000000,13553.2659207680000000
1632023999999,2021-09-19 03:59,11815.7269031070000000,13026.2643209470000000,13465.8085696640000000
1632038399999,2021-09-19 07:59,11878.1187238320000000,13130.2525036720000000,13573.3057648640000000
1632052799999,2021-09-19 11:59,11615.8899081390000000,12693.1968498190000000,13121.5019569280000000
1632067199999,2021-09-19 15:59,11700.9488490540000000,12834.9642255340000000,13268.0531790080000000
1632081599999,2021-09-19 19:59,11642.7699072330000000,12737.9976301930000000,13167.8145100160000000
1632095999999,2021-09-19 23:59,11621.4536558220000000,12702.4699244620000000,13131.0879453440000000
1632110399999,2021-09-20 03:59,11297.4054214290000000,12162.3801079090000000,12572.7731550080000000
1632124799999,2021-09-20 07:59,11160.1663119150000000,11933.6442667150000000,12336.3187740800000000
1632139199999,2021-09-20 11:59,10966.2365058450000000,11610.4222822450000000,12002.1898774400000000
1632153599999,2021-09-20 15:59,11069.4978311550000000,11782.5274947550000000,12180.1026665600000000
1632167999999,2021-09-20 19:59,11033.9402173620000000,11723.2637708020000000,12118.8391274240000000
1632182399999,2021-09-20 23:59,10817.0227459680000000,11361.7283421280000000,11745.1039247360000000
1632196799999,2021-09-21 03:59,10806.86524963,11443.7740642780000000,11829.9182255360000000
1632211199999,2021-09-21 07:59,10806.86524963,11426.41036336,12126.4526902400000000
1632225599999,2021-09-21 11:59,10806.86524963,11426.41036336,12082.1520112640000000
1632239999999,2021-09-21 15:59,10806.86524963,11426.41036336,11973.7475002880000000
1632254399999,2021-09-21 19:59,10806.86524963,11426.41036336,11388.3315822080000000
1632268799999,2021-09-21 23:59,10806.86524963,11426.41036336,10911.2412780800000000
1632283199999,2021-09-22 03:59,10806.86524963,11426.41036336,11310.5391165440000000
1632297599999,2021-09-22 07:59,10806.86524963,11426.41036336,11606.2057139840000000
1632311999999,2021-09-22 11:59,10806.86524963,11426.41036336,11418.4702453760000000
1632326399999,2021-09-22 15:59,10806.86524963,11426.41036336,11863.2127696640000000
1632340799999,2021-09-22 19:59,10806.86524963,11426.41036336,11928.3422629760000000
1632355199999,2021-09-22 23:59,10806.86524963,11426.41036336,12138.1688983040000000
1632369599999,2021-09-23 03:59,10806.86524963,11426.41036336,12302.1958112000000000
1632383999999,2021-09-23 07:59,10806.86524963,11426.41036336,12410.4819766400000000
1632398399999,2021-09-23 11:59,10806.86524963,11426.41036336,12072.3687802880000000
1632412799999,2021-09-23 15:59,10806.86524963,11426.41036336,12199.1168493440000000
1632427199999,2021-09-23 19:59,10806.86524963,11426.41036336,12418.0560909440000000
1632441599999,2021-09-23 23:59,10806.86524963,11426.41036336,12436.3207520000000000
1632455999999,2021-09-24 03:59,10806.86524963,11426.41036336,12130.3186444160000000
1632470399999,2021-09-24 07:59,10806.86524963,11426.41036336,12181.1677763840000000
1632484799999,2021-09-24 11:59,10806.86524963,11426.41036336,11155.8615009920000000
1632499199999,2021-09-24 15:59,10806.86524963,11426.41036336,11350.0270770560000000
1632513599999,2021-09-24 19:59,10806.86524963,11426.41036336,11447.2676591360000000
1632527999999,2021-09-24 23:59,10806.86524963,11426.41036336,11552.7924287360000000
1632542399999,2021-09-25 03:59,10806.86524963,11426.41036336,11488.1757660800000000
1632556799999,2021-09-25 07:59,10806.86524963,11426.41036336,11390.4618018560000000
1632571199999,2021-09-25 11:59,10806.86524963,11426.41036336,11492.0022717440000000
1632585599999,2021-09-25 15:59,10806.86524963,11426.41036336,11527.9398661760000000
1632599999999,2021-09-25 19:59,10806.86524963,11426.41036336,11506.4009786240000000
1632614399999,2021-09-25 23:59,10806.86524963,11426.41036336,11525.9674405760000000
